# Auto-generated by harness/gen-error-sites.py from reference/valkey/src/*.c
# DO NOT hand-edit. To refine a row, edit MSG_TO_CONSTRUCTOR in the generator.
#
# Total error sites: 641
# Columns (tab-separated):
#   file              C file
#   line              line number
#   callee            addReplyError, addReplyErrorFormat, addReplyErrorObject, etc.
#   message           extracted string-literal arg (empty if non-literal or *Object)
#   constructor       suggested RedisError constructor
#   context           full source line for the call

cluster_legacy.c	7989	addReplyErrorArity		TODO(architect): non-literal message; needs RedisError variant	addReplyErrorArity(c);
cluster_legacy.c	8011	addReplyErrorFormat	start slot number %d is greater than end slot number %d	RedisError::runtime(b"start slot number %d is greater than end slot number %d")	addReplyErrorFormat(c, "start slot number %d is greater than end slot number %d", startslot, endslot);
cluster_legacy.c	8043	addReplyErrorFormat	error saving the cluster node config: %s	RedisError::runtime(b"error saving the cluster node config: %s")	addReplyErrorFormat(c, "error saving the cluster node config: %s", strerror(errno));
cluster_legacy.c	8053	addReplyErrorFormat	Unknown node %s	RedisError::runtime(b"Unknown node %s")	addReplyErrorFormat(c, "Unknown node %s", (char *)objectGetVal(c->argv[2]));
cluster_legacy.c	8056	addReplyError	I tried hard but I can't forget myself...	RedisError::runtime(b"I tried hard but I can't forget myself...")	addReplyError(c, "I tried hard but I can't forget myself...");
cluster_legacy.c	8059	addReplyError	Can't forget my master!	RedisError::runtime(b"Can't forget my master!")	addReplyError(c, "Can't forget my master!");
cluster_legacy.c	8104	addReplyErrorFormat	Unknown node %s	RedisError::runtime(b"Unknown node %s")	addReplyErrorFormat(c, "Unknown node %s", (char *)objectGetVal(c->argv[2]));
cluster_legacy.c	8110	addReplyError	Can't replicate myself	RedisError::runtime(b"Can't replicate myself")	addReplyError(c, "Can't replicate myself");
cluster_legacy.c	8116	addReplyError	I can only replicate a master, not a replica.	RedisError::runtime(b"I can only replicate a master, not a replica.")	addReplyError(c, "I can only replicate a master, not a replica.");
cluster_legacy.c	8124	addReplyError	To set a master the node must be empty and 	RedisError::runtime(b"To set a master the node must be empty and ")	addReplyError(c, "To set a master the node must be empty and "
cluster_legacy.c	8148	addReplyErrorFormat	Unknown node %s	RedisError::runtime(b"Unknown node %s")	addReplyErrorFormat(c, "Unknown node %s", (char *)objectGetVal(c->argv[2]));
cluster_legacy.c	8172	addReplyErrorObject		RedisError::from_object(errobj)  // see C: caller-supplied error value	addReplyErrorObject(c, shared.syntaxerr);
